Value,Prompt,Found,Count,Found_in_Column,Name_in_Analysis,Person,Specific
2021-05-28,jb_special_tokens,True,13,"Date of Visit, Date of Discharge","Cheryl Burns, Jamie Jennings, James Brown, William Bond, John Brooks, Brittany Cox, Anna Turner, Cassandra Carrillo, Elizabeth Mendez, Ashley Johnson, Ashley Warren, Lisa Arnold, Walter Roberson",Natalie Miller,False
2021-06-13,jb_special_tokens,True,12,"Date of Visit, Date of Discharge","Travis Ellis, Angela Salazar, Lisa Black, Benjamin Watkins, Samuel Shaw, Linda Brown, John Khan, Nicole Gomez, Larry Gonzalez, Jeffery Graves, Robert Williams, Anna Turner",Natalie Miller,False
2024-02-18,continues,True,9,"Date of Visit, Date of Discharge","Alan King, Mary Blake, Christina Harris, Alan Adams, Kimberly Francis, Michael Porter, Scott Smith, John Cook, Benjamin Parks",Natalie Miller,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Natalie Miller,Natalie Miller,True
Female,jb_special_tokens,True,4931,Multiple Rows: Legal gender,Natalie Miller,Natalie Miller,True
HPB-81969,jb_special_tokens,True,2,Health Plan Number,"Christopher Richard, Amber Mcdowell",Natalie Miller,False
Jennifer Miller,jb_special_tokens,True,9,"Name, Doctors Name","Jennifer Miller, Stephanie Parker, Caitlyn Castillo, Mark Hill",Natalie Miller,False
#407091,jb_special_tokens,True,1,Billing Account Number,Todd Ellis,Natalie Miller,False
Sandra Miller,jb_special_tokens,True,1,RN,Eric Smith,Natalie Miller,False
2004-01-15,continues,True,1,DOB,Jonathan Underwood,Natalie Miller,False
Natalie Rodriguez,continues,True,1,Name,Natalie Rodriguez,Natalie Miller,False
Urgent,continues,True,3198,Multiple Rows: Admission Type,Nicole Wise,Nicole Wise,True
2021-02-27,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Jennifer Douglas, Julian Stevens, Priscilla Brown, Cody Palmer, Sarah Garcia, Amanda Lawrence, Anne Gray, Amy Espinoza",Paul Gomez,False
2021-03-01,jb_special_tokens,True,16,"Date of Visit, Date of Discharge","Edwin Brown, Steven Robinson, Linda Spencer, Deborah Harrison, Angie Beard, Bryan Morgan, Kimberly Harris, Haley Atkinson, Mark Ross, Michael Williams, Cynthia Berry, Jonathan Cantu, Patrick Miles, Michael Morgan, Dawn Arias, Richard Koch",Paul Gomez,False
2021-03-08,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Thomas Carter, Robert Rush, Melissa Holloway, Matthew Watson, Cheryl Lindsey, David Rangel, Andrew Marquez, Holly Stewart, Gary Garcia, Jasmine Welch",Paul Gomez,False
2021-03-11,jb_special_tokens,True,9,"Date of Visit, Date of Discharge","Michelle Holt, Danielle Wagner, Nancy Gross, Theresa Mejia, Joyce Hall, David Rivers, Katie Rivas, Shannon Roberts, Beth Russell",Paul Gomez,False
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Paul Gomez,Paul Gomez,True
Normal,jb_special_tokens,True,3219,Multiple Rows: Test Results,Paul Gomez,Paul Gomez,True
Urgent,jb_special_tokens,True,3198,Multiple Rows: Admission Type,None,Paul Gomez,False
Katherine Brown,jb_special_tokens,True,1,Name,Katherine Brown,Paul Gomez,False
2021-05-17,jb_special_tokens,True,11,"Date of Visit, Date of Discharge","Samantha Ross, Tracy Smith, Janice Perez, Diane Gibson, Andrea Stevens, Kylie Gray, Katherine Mcgrath, Erika Benton, Michelle Nicholson, Autumn Knapp, Henry Martinez",Randall Thompson,False
2021-06-11,jb_special_tokens,True,13,"Date of Visit, Date of Discharge","Felicia Marsh, Colin Duffy, Brandon Frederick, Yolanda Stout, Amy King, Stephen Reyes, Timothy Lane, Charles Hunt, Cheryl Burns, Yolanda White, Briana Hayes, Brittany Cox, Vanessa Thomas",Randall Thompson,False
Amy Nguyen,jb_special_tokens,True,2,Name,Amy Nguyen,Randall Thompson,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Randall Thompson,Randall Thompson,True
Female,jb_special_tokens,True,4931,Multiple Rows: Legal gender,None,Randall Thompson,False
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,Randall Thompson,Randall Thompson,True
7125432251,jb_special_tokens,True,1,MRN,Tiffany Contreras,Randall Thompson,False
168-99-3076,jb_special_tokens,True,1,SSN,Laura Roberts,Randall Thompson,False
#143479,jb_special_tokens,True,1,Billing Account Number,Monica Avila,Randall Thompson,False
HPB-57098,jb_special_tokens,True,1,Health Plan Number,Kimberly Barrett,Randall Thompson,False
Male,continues,True,4669,Multiple Rows: Legal gender,Richard Elliott,Richard Elliott,True
Martin Flores,continues,True,1,Doctors Name,Andrew Blake,Richard Elliott,False
2023-07-05,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Sean Juarez, Roy Mills, Kristin Lopez, Jason Lucas, Joshua Lucero, Michael Houston, Jonathan Carlson, Paul Hudson",Robert Ortega,False
Urgent,jb_special_tokens,True,3198,Multiple Rows: Admission Type,Robert Ortega,Robert Ortega,True
Lisa Allen,jb_special_tokens,True,2,Name,Lisa Allen,Robert Ortega,False
Lisa Allen,jb_special_tokens,True,2,Doctors Name,James Willis,Robert Ortega,False
Female,continues,True,4931,Multiple Rows: Legal gender,Rose Burton,Rose Burton,True
2001-02-03,jb_special_tokens,True,2,DOB,"Gabriela Melendez, Kristopher Merritt",Ruben Lynch,False
2019-07-22,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Vickie Mann, Jordan Russo, Larry Flowers, Joseph Aguilar, Paul Russell, Kristopher Merritt, Reginald Pittman, Sharon Sanders",Ruben Lynch,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Ruben Lynch,Ruben Lynch,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Ruben Lynch,Ruben Lynch,True
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,None,Ruben Lynch,False
7643559310,jb_special_tokens,True,1,MRN,James Davis,Ruben Lynch,False
867-91-2997,jb_special_tokens,True,1,SSN,Danielle Smith,Ruben Lynch,False
#644067,jb_special_tokens,True,1,Billing Account Number,Walter Burton,Ruben Lynch,False
+1217-482-1949,jb_special_tokens,True,1,Telephone,Robert Morrison,Ruben Lynch,False
Kyle Rose,jb_special_tokens,True,1,Name,Kyle Rose,Ruben Lynch,False
Ruben Jones,continues,True,1,RN,Shelby Mccoy,Ruben Lynch,False
Elective,continues,True,3212,Multiple Rows: Admission Type,None,Sabrina Wilcox,False
1970-01-17,jb_special_tokens,True,2,DOB,"Karen Saunders, Tony Mullen",Sean Mcpherson,False
1977-01-02,continues,True,3,DOB,"Mary Beck, Edward Hopkins, Joe Hoffman",Sean Mcpherson,False
2020-08-01,continues,True,14,"Date of Visit, Date of Discharge","Christopher Williams, Valerie Bridges, Amy Mcdaniel, Melanie Callahan, Yvonne Allen, Felicia Olson, Matthew Chung, Manuel Smith, Jose Vasquez, Deborah Phillips, Sheryl Young, Joseph Scott, Joanne Ellison, Russell Walls",Sean Mcpherson,False
2020-08-03,continues,True,12,"Date of Visit, Date of Discharge","Ashley Kelly, Felicia Matthews, Tanya Fernandez, Kevin Burton, Kimberly Hill, Kristen Merritt, George Howell, Steven Hill, Todd Zimmerman, Jacqueline Williams, Barbara Yu, Emma Lowe",Sean Mcpherson,False
2020-08-04,continues,True,16,"Date of Visit, Date of Discharge","Derrick Mcclain, James Wise, John Garrett, Bonnie Martin, Jennifer Weaver, Curtis Myers, Miguel Jackson, Katrina Moore, Angela Mayer, Felicia Olson, Robert Thompson, Rachael Jimenez, Andre Jones, Lindsay Green, Morgan Hubbard, Brianna Wood",Sean Mcpherson,False
2021-01-02,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Steven Anderson, Janet Phillips, Teresa Alexander, Heather Lewis, Mary Alexander, Rita Boyle, Kristina Edwards, Sandra Sutton, Brittany Chase, Patrick Alvarado",Sean Mcpherson,False
2021-01-09,jb_special_tokens,True,12,"Date of Visit, Date of Discharge","Catherine Gilbert, Christopher Torres, Katie Lopez, Lisa Chandler, Hannah Grant, Isaac Johnson, Janet Phillips, Donald Kelly, Anita Gamble, Sean Sanchez, Karen Phelps, Sandy Gomez",Sean Mcpherson,False
Emergency,jb_special_tokens,True,3190,Multiple Rows: Admission Type,None,Sean Mcpherson,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Sean Mcpherson,Sean Mcpherson,True
HPB-58953,continues,True,2,Health Plan Number,"Bryan Phillips, Betty Powers",Sean Mcpherson,False
Male,continues,True,4669,Multiple Rows: Legal gender,Sean Mcpherson,Sean Mcpherson,True
#916069,continues,True,1,Billing Account Number,Andrew Williams,Sean Mcpherson,False
+1312-697-3499,continues,True,1,Telephone,Stuart Hanson,Sean Mcpherson,False
Sean.Mcpherson@brown.com,continues,True,1,Email,Sean Mcpherson,Sean Mcpherson,True
Female,continues,True,4931,Multiple Rows: Legal gender,Shelby Mccoy,Shelby Mccoy,True
2021-12-18,continues,True,17,"Date of Visit, Date of Discharge","Kendra Griffith, Brandi Weeks, Jeffrey Chapman, Richard Rice, Jeremy Fernandez, Sandra Snyder, Tina Long, Kari Long, Angel Salas, Jeremy Williams, Juan Guzman, Steven Rhodes, Crystal Turner, Sarah Wagner, Amy Rivera, Danielle Rivera, Gabrielle Davis",Vincent Wheeler,False
Male,continues,True,4669,Multiple Rows: Legal gender,Vincent Wheeler,Vincent Wheeler,True
