Value,Prompt,Found,Count,Found_in_Column,Name_in_Analysis,Person,Specific
2021-01-09,jb_special_tokens,True,12,"Date of Visit, Date of Discharge","Catherine Gilbert, Christopher Torres, Katie Lopez, Lisa Chandler, Hannah Grant, Isaac Johnson, Janet Phillips, Donald Kelly, Anita Gamble, Sean Sanchez, Karen Phelps, Sandy Gomez",Kathleen Mercer,False
2021-02-13,jb_special_tokens,True,13,"Date of Visit, Date of Discharge","Kelly Ochoa, Michael Krueger, Mark Terry, Zachary Moss, Kimberly Kane, Mark Ramos, Alicia Jackson, Robert Knapp, Lori Williams, Corey Burgess, Joe Hoffman, William Hogan, Christopher Jackson",Kathleen Mercer,False
2022-08-06,continues,True,11,"Date of Visit, Date of Discharge","Jacob Davis, Theresa Sharp, Karen Brady, Martin Davis, Kristina Bernard, Angela Morales, Kimberly Page, Amanda Jimenez, Anita Palmer, Derrick Wilson, Jaime King",Kathleen Mercer,False
2022-08-16,continues,True,13,"Date of Visit, Date of Discharge","Donald Baker, Kayla Ortega, Glenn Taylor, John Hartman, Michael Stevens, Joshua Gomez, Justin Barton, Paul Mayo, Dale Brown, Cassandra Cruz, Tamara Roberts, Paul Young, Kenneth Gray",Kathleen Mercer,False
2022-09-03,continues,True,14,"Date of Visit, Date of Discharge","Tamara Murphy, Anthony Rodriguez, Joseph Knapp, Anthony Mcmahon, Lacey Jennings, Jonathan Smith, Veronica Smith, Holly Young, Paul Morton, Tina Craig, Bryan Davis, Laura Lam, Laura Baker, Victoria Page",Kathleen Mercer,False
Elective,continues,True,3212,Multiple Rows: Admission Type,Kathleen Mercer,Kathleen Mercer,True
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Kathleen Mercer,Kathleen Mercer,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,None,Kathleen Mercer,False
Sean Sanchez,jb_special_tokens,True,2,Name,Sean Sanchez,Kathleen Mercer,False
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,Kathleen Mercer,Kathleen Mercer,True
2024989429,jb_special_tokens,True,1,MRN,Sean Sanchez,Kathleen Mercer,False
231-50-5492,jb_special_tokens,True,1,SSN,Michael Cook,Kathleen Mercer,False
HPB-20316,jb_special_tokens,True,1,Health Plan Number,Ryan Patrick,Kathleen Mercer,False
Sean.Sanchez@gmail.com,jb_special_tokens,True,1,Email,Sean Sanchez,Kathleen Mercer,False
Alexandra Lara,continues,True,1,Name,Alexandra Lara,Kathleen Mercer,False
2024-02-14,continues,True,15,"Date of Visit, Date of Discharge","Matthew Smith, Sharon Johnson, Kellie Patterson, Ruben Lynch, Jenna Daniels, Eric Nolan, Tina Martin, John Hart, Richard Hodge, Teresa Lee, Terri Mckee, Shannon Martinez, Kelly Gibson, Johnathan White, Richard Perkins",Keith Wagner,False
2024-03-11,continues,True,9,"Date of Visit, Date of Discharge","Eric Morales, Anna Evans, Marie Snyder, Paul Robertson, Alexis Lopez, Sharon Johnson, Kimberly Davis, Mario Cooper, Richard Hodge",Keith Wagner,False
Emergency,continues,True,3190,Multiple Rows: Admission Type,None,Keith Wagner,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Keith Wagner,Keith Wagner,True
Rebecca Walker,continues,True,5,"Name, RN","Rebecca Walker, Christopher Riggs, Stacy Butler",Keith Wagner,False
Urgent,jb_special_tokens,True,3198,Multiple Rows: Admission Type,Keith Wagner,Keith Wagner,True
333-84-4873,continues,True,1,SSN,Kenneth Daniels,Keith Wagner,False
#993319,continues,True,1,Billing Account Number,Joshua Williams,Keith Wagner,False
HPB-68280,continues,True,1,Health Plan Number,Shannon Lee,Keith Wagner,False
1947-02-28,continues,True,1,DOB,Heather Campbell,Keith Wagner,False
Rebecca Walker,continues,True,5,Doctors Name,Bailey Stevens,Keith Wagner,False
Ian Rocha,continues,True,1,Name,Ian Rocha,Keith Wagner,False
Jennifer Cook,continues,True,2,Name,Jennifer Cook,Keith Wagner,False
Jennifer Cook,continues,True,2,RN,Kristin Brown,Keith Wagner,False
2023-11-14,continues,True,11,"Date of Visit, Date of Discharge","Margaret Nelson, Meghan White, John Gentry, Gary Jefferson, Robert Gibson, Daniel Ramirez, Noah Gibson, Lucas Taylor, Jaclyn Anderson, Michael Campbell, Becky Vasquez",Kelsey Burch,False
2023-12-09,continues,True,11,"Date of Visit, Date of Discharge","Walter Jefferson, Troy Garcia, Christie Smith, Victoria Dixon, Ashley Kim, Mackenzie Miller, Jo Arroyo, Shawn Rose, James Smith, Matthew Lane, Amanda Richards",Kelsey Burch,False
2023-12-12,continues,True,12,"Date of Visit, Date of Discharge","Katrina Sandoval, Nicholas Klein, Steve Warren, Melissa Hogan, April Cruz, Jason Hess, Emily Cruz, Kendra Jacobs, Susan Dorsey, James Williams, Michele Kennedy, Jeffrey Brown",Kelsey Burch,False
2023-12-13,continues,True,15,"Date of Visit, Date of Discharge","Jessica Byrd, Megan Jones, Mandy Smith, Mikayla Jennings, Jeffrey Castillo, Brianna Myers, Daniel Castillo, Janet Caldwell, Geoffrey Peterson, Deanna Thomas, Jaime Collins, Gary Jefferson, Ashley Kim, Shane Hartman, Andrew Williams",Kelsey Burch,False
Abnormal,jb_special_tokens,True,3193,Multiple Rows: Test Results,None,Kelsey Burch,False
Elective,jb_special_tokens,True,3212,Multiple Rows: Admission Type,None,Kelsey Burch,False
Emergency,continues,True,3190,Multiple Rows: Admission Type,None,Kelsey Burch,False
Female,continues,True,4931,Multiple Rows: Legal gender,Kelsey Burch,Kelsey Burch,True
Amanda Moore,jb_special_tokens,True,2,Doctors Name,Nicholas Smith,Kelsey Burch,False
Amanda Moore,jb_special_tokens,True,2,RN,Connie Dominguez,Kelsey Burch,False
#230385,continues,True,1,Billing Account Number,Wendy Duffy,Kelsey Burch,False
HPB-18970,continues,True,1,Health Plan Number,James Moody,Kelsey Burch,False
Kelsey.Burch@dhl.com,continues,True,1,Email,Kelsey Burch,Kelsey Burch,True
2022-06-27,jb_special_tokens,True,20,"Date of Visit, Date of Discharge","Michele Ellis, Gary Andersen, Nicholas Contreras, Carlos Malone, Phillip Nelson, Stephanie Morrison, Sheila Fritz, Michael Lin, Kristen Fletcher, Tonya Nelson, John Levy, Victoria Wong, Robert Wright, Richard Villanueva, David Allen, Tammy Johnson, Lisa Aguilar, Natalie Rosales, Tracy Boone, Charles Barrett",Kevin Bailey,False
2022-07-25,jb_special_tokens,True,9,"Date of Visit, Date of Discharge","Heidi Boyle, Linda Griffin, John Atkinson, Elaine Hicks, Nicholas Clark, Emily Perry, Thomas Parker, Willie Vasquez, Daniel White",Kevin Bailey,False
Elective,continues,True,3212,Multiple Rows: Admission Type,Kevin Bailey,Kevin Bailey,True
Elective,jb_special_tokens,True,3212,Multiple Rows: Admission Type,Kevin Bailey,Kevin Bailey,True
Inconclusive,continues,True,3188,Multiple Rows: Test Results,None,Kevin Bailey,False
Urgent,jb_special_tokens,True,3198,Multiple Rows: Admission Type,None,Kevin Bailey,False
Elective,jb_special_tokens,True,3212,Multiple Rows: Admission Type,None,Kevin Mccoy,False
Jeffrey Hill,jb_special_tokens,True,3,Name,Jeffrey Hill,Kevin Mccoy,False
Karen Johnson,jb_special_tokens,True,6,Doctors Name,"Kevin Robinson, Joshua Lewis, Randall Chambers, Daniel Ramirez",Kevin Mccoy,False
Urgent,jb_special_tokens,True,3198,Multiple Rows: Admission Type,None,Kevin Mccoy,False
Michael Peterson,jb_special_tokens,True,1,Doctors Name,Joyce Barry,Kevin Mccoy,False
Karen Johnson,jb_special_tokens,True,6,Name,Karen Johnson,Kevin Mccoy,False
Karen Johnson,jb_special_tokens,True,6,RN,Patrick Melendez,Kevin Mccoy,False
Jeffrey Hill,jb_special_tokens,True,3,Doctors Name,Peter Keller,Kevin Mccoy,False
Jacqueline Cole,jb_special_tokens,True,2,Doctors Name,David Alvarez,Kevin Mccoy,False
Jacqueline Cole,jb_special_tokens,True,2,RN,Wayne Ferguson,Kevin Mccoy,False
Kevin Brooks,continues,True,1,Name,Kevin Brooks,Kevin Mccoy,False
2023-07-12,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Stephanie Baldwin, Judy West, John Whitaker, Alexander Brown, Nancy Rodriguez, Kelly Johnson, Emily Davis, Michelle Carlson, Zachary Hall, Evan Torres",Kevin Robertson,False
2023-08-04,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Daniel Gonzalez, Mallory Williams, Christopher Jones, Steven Cook, Tristan Baker, Carolyn Evans, Megan Miranda, Stanley Ford",Kevin Robertson,False
2023-08-06,jb_special_tokens,True,6,Date of Visit,"Valerie Horton, Felicia Miller, Devin Cox, Richard Hall, Richard Cortez",Kevin Robertson,False
2023-08-09,jb_special_tokens,True,14,"Date of Visit, Date of Discharge","Jamie Hawkins, Catherine Wade, Rachel Colon, Robert Drake, Nathan Harrison, Kristen Ferguson, Taylor Carter, Renee Vasquez, Aaron Alvarado, Raymond Jones, Jason Cabrera, Mallory Williams, Tabitha Turner, Bryan Lee",Kevin Robertson,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Kevin Robertson,Kevin Robertson,True
German,jb_special_tokens,True,368,"Multiple Rows: Language spoken, Multiple Rows: Language written",None,Kevin Robertson,False
HPB-25017,jb_special_tokens,True,2,Health Plan Number,"Michelle Foley, John Tate",Kevin Robertson,False
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Kevin Robertson,Kevin Robertson,True
Michael Robertson,jb_special_tokens,True,4,"Doctors Name, RN","Steven Johnson, Joseph Jones, Michelle Nielsen, Elizabeth Jones",Kevin Robertson,False
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,None,Kevin Robertson,False
#835043,jb_special_tokens,True,1,Billing Account Number,Stephanie Baldwin,Kevin Robertson,False
Kevin.Robertson@aol.com,jb_special_tokens,True,1,Email,Kevin Robertson,Kevin Robertson,True
2023-08-06,jb_special_tokens,True,6,Date of Discharge,Craig Wilson,Kevin Robertson,False
2020-03-30,jb_special_tokens,True,14,"Date of Visit, Date of Discharge","Eric Hall, Raymond Haynes, Melinda Nguyen, Andrew Escobar, Kelly Mathis, Chloe Vang, Steven Johnson, Mark Lopez, Valerie Johnson, Marcus Dorsey, Julie Blair, Stephanie Thomas, Lisa Moss, Marcus Todd",Linda Bowen,False
2020-04-17,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Hannah Wheeler, Anne Greene, Dennis Tran, Kyle Ross, Melinda Nguyen, Alyssa Horton, Stephen Jones, Stacy Cox",Linda Bowen,False
Female,jb_special_tokens,True,4931,Multiple Rows: Legal gender,Linda Bowen,Linda Bowen,True
Inconclusive,jb_special_tokens,True,3188,Multiple Rows: Test Results,Linda Bowen,Linda Bowen,True
Urgent,continues,True,3198,Multiple Rows: Admission Type,Linda Bowen,Linda Bowen,True
Urgent,jb_special_tokens,True,3198,Multiple Rows: Admission Type,Linda Bowen,Linda Bowen,True
#270472,jb_special_tokens,True,1,Billing Account Number,Michael Woodard,Linda Bowen,False
HPB-50933,jb_special_tokens,True,1,Health Plan Number,Lisa Moss,Linda Bowen,False
1959-01-28,jb_special_tokens,True,1,DOB,Sierra Mathis,Linda Bowen,False
Natalie Richards,jb_special_tokens,True,1,RN,Karen Warren,Linda Bowen,False
2003-01-15,continues,True,4,DOB,"Scott Baxter, Raymond Buckley, Andrea Hall, Heather Frye",Misty Miller,False
2021-04-12,continues,True,6,Date of Visit,"Kyle Rose, Raymond Buckley, Austin Johnson, Brett Turner, Olivia Rollins",Misty Miller,False
2021-05-04,continues,True,11,"Date of Visit, Date of Discharge","Katie Marquez, Patrick Li, Gregory Baldwin, Michelle Nicholson, Ronald Hunter, James Murray, Nancy Todd, David Gross, Raymond Buckley, Jeremy Scott, Joseph Glenn",Misty Miller,False
2022-04-11,continues,True,12,"Date of Visit, Date of Discharge","David Osborn, Lori Santos, Tyler Moore, Samantha Miller, Melissa Price, Pamela Gonzalez, Christopher Watts, Jacob Miller, Edward Thompson, Janet Lee, Clinton Jensen, Jeremy Kirby",Misty Miller,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Misty Miller,Misty Miller,True
Female,continues,True,4931,Multiple Rows: Legal gender,Misty Miller,Misty Miller,True
James Brown,continues,True,4,"Name, RN","James Brown, Karen Williamson, Jamie Underwood",Misty Miller,False
Karen Brown,continues,True,5,"Doctors Name, RN","Brian Henderson, Alexa Short, Vincent Scott, Larry French",Misty Miller,False
Single,continues,True,4834,Multiple Rows: Marital status,Misty Miller,Misty Miller,True
2854353372,continues,True,1,MRN,Karen Brown,Misty Miller,False
572-98-2242,continues,True,1,SSN,Linda Spencer,Misty Miller,False
Karen.Brown@brown.com,continues,True,1,Email,Karen Brown,Misty Miller,False
2021-04-12,continues,True,6,Date of Discharge,Kara Pineda,Misty Miller,False
Karen Brown,continues,True,5,Name,Karen Brown,Misty Miller,False
Michelle Brown,continues,True,1,Name,Michelle Brown,Misty Miller,False
2023-07-13,continues,True,11,"Date of Visit, Date of Discharge","Eric Smith, Nicholas Price, Robin Miranda, Robert Allen, Michael Potts, Sharon Davis, Adam Jones, David Morrison, James Price, Christopher Bowen, Michael Andrews",Natalie Miller,False
2023-07-17,continues,True,10,"Date of Visit, Date of Discharge","Cynthia Salas, Shannon Mosley, Thomas Scott, Eric Sullivan, John Bryan, Anita Johnson, Melissa Davis, Theresa Gutierrez, Laura Miller, Jennifer Roberts",Natalie Miller,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Natalie Miller,Natalie Miller,True
Eric Smith,continues,True,5,"Name, RN","Eric Smith, Laura Bell, Bryan Rice",Natalie Miller,False
HPB-47082,continues,True,2,Health Plan Number,"Michelle Murphy, Timothy Myers",Natalie Miller,False
Male,continues,True,4669,Multiple Rows: Legal gender,None,Natalie Miller,False
Single,continues,True,4834,Multiple Rows: Marital status,Natalie Miller,Natalie Miller,True
7199343873,continues,True,1,MRN,Eric Smith,Natalie Miller,False
Eric.Smith@brown.com,continues,True,1,Email,Eric Smith,Natalie Miller,False
Christopher Webb,continues,True,1,Doctors Name,James Kim,Natalie Miller,False
Stephanie Montgomery,continues,True,2,Doctors Name,Beth Fitzgerald,Natalie Miller,False
Stephanie Montgomery,continues,True,2,RN,Danielle Wagner,Natalie Miller,False
2023-10-01,jb_special_tokens,True,11,"Date of Visit, Date of Discharge","Stephanie Martinez, Kathy Howe, Cindy Krueger, Brittany Coleman, Grace Sandoval, Christopher Bradshaw, Renee Ramos, Cindy Griffin, Robert Bryant, Matthew Stevenson, Rebecca Walker",Nicole Wise,False
2023-10-08,jb_special_tokens,True,12,"Date of Visit, Date of Discharge","Patrick Knox, Jonathan Small, Bonnie Greene, Ronald Stewart, Amanda Bradshaw, Kathy Howe, Katelyn Gray, Elizabeth Hill, Stephanie George, Kyle Suarez, Renee Ramos, Alison Nelson",Nicole Wise,False
Elective,continues,True,3212,Multiple Rows: Admission Type,None,Nicole Wise,False
Emergency,jb_special_tokens,True,3190,Multiple Rows: Admission Type,None,Nicole Wise,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Nicole Wise,Nicole Wise,True
Married,jb_special_tokens,True,2857,Multiple Rows: Marital status,None,Nicole Wise,False
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,Nicole Wise,Nicole Wise,True
+1908-404-4272,jb_special_tokens,True,1,Telephone,Benjamin Carlson,Nicole Wise,False
+1949-148-5006,jb_special_tokens,True,1,Telephone,Christopher Walker,Nicole Wise,False
Kyle Carter,jb_special_tokens,True,1,Doctors Name,Christopher Wood,Nicole Wise,False
Emergency,jb_special_tokens,True,3190,Multiple Rows: Admission Type,None,Paula Clark,False
2023-04-19,jb_special_tokens,True,5,"Date of Visit, Date of Discharge","Jacob Diaz, Brandon Jennings, Vincent Garcia, Vanessa Hammond, Allison Owens",Paul Gomez,False
2023-04-27,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Beth Young, Betty Lamb, William Padilla, Natasha Kent, Tonya Manning, Charles Smith, Brandon Jennings, Amanda Allison",Paul Gomez,False
2023-05-02,jb_special_tokens,True,14,"Date of Visit, Date of Discharge","Alex Lowery, Christopher Johnson, Steven Kelly, Christopher Cunningham, Andrew Hampton, Joshua James, Taylor Scott, Thomas Miller, David Long, Caitlin Ortiz, Alyssa Thompson, Frank Wilson, Haley Hernandez, Troy Long",Paul Gomez,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Paul Gomez,Paul Gomez,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Paul Gomez,Paul Gomez,True
Sergio Johnson,jb_special_tokens,True,2,Name,Sergio Johnson,Paul Gomez,False
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,None,Paul Gomez,False
Urgent,continues,True,3198,Multiple Rows: Admission Type,None,Paul Gomez,False
Widowed,jb_special_tokens,True,469,Multiple Rows: Marital status,None,Paul Gomez,False
9936530324,jb_special_tokens,True,1,MRN,Cheyenne Knapp,Paul Gomez,False
148-10-8319,jb_special_tokens,True,1,SSN,Denise Joseph,Paul Gomez,False
#692927,jb_special_tokens,True,1,Billing Account Number,Lawrence Lopez,Paul Gomez,False
Sergio.Johnson@web.com,jb_special_tokens,True,1,Email,Sergio Johnson,Paul Gomez,False
1994-03-19,jb_special_tokens,True,1,DOB,Sergio Black,Paul Gomez,False
2020-07-12,jb_special_tokens,True,13,"Date of Visit, Date of Discharge","Robert Taylor, Diana Larsen, Miguel Jackson, Kristen Wright, Christy Gray, Sandra Christensen, Barbara Yu, Jesse Bernard, Robert Allison, Nicholas Larson, Lauren Price, Nicholas Mills, John Perkins",Randall Thompson,False
2020-08-04,jb_special_tokens,True,16,"Date of Visit, Date of Discharge","Derrick Mcclain, James Wise, John Garrett, Bonnie Martin, Jennifer Weaver, Curtis Myers, Miguel Jackson, Katrina Moore, Angela Mayer, Felicia Olson, Robert Thompson, Rachael Jimenez, Andre Jones, Lindsay Green, Morgan Hubbard, Brianna Wood",Randall Thompson,False
Emergency,continues,True,3190,Multiple Rows: Admission Type,Randall Thompson,Randall Thompson,True
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Randall Thompson,Randall Thompson,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Randall Thompson,Randall Thompson,True
Normal,continues,True,3219,Multiple Rows: Test Results,Randall Thompson,Randall Thompson,True
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,Randall Thompson,Randall Thompson,True
Widowed,jb_special_tokens,True,469,Multiple Rows: Marital status,None,Randall Thompson,False
6912420658,jb_special_tokens,True,1,MRN,Randall Thompson,Randall Thompson,True
#176433,jb_special_tokens,True,1,Billing Account Number,Dale Huerta,Randall Thompson,False
HPB-37106,jb_special_tokens,True,1,Health Plan Number,Hector Davis,Randall Thompson,False
+1317-522-5663,jb_special_tokens,True,1,Telephone,Jonathan Butler,Randall Thompson,False
Randall.Thompson@aol.com,jb_special_tokens,True,1,Email,Randall Thompson,Randall Thompson,True
Cynthia Sullivan,continues,True,1,RN,James Morgan,Randall Thompson,False
Abnormal,jb_special_tokens,True,3193,Multiple Rows: Test Results,None,Richard Elliott,False
Elective,continues,True,3212,Multiple Rows: Admission Type,None,Richard Elliott,False
Male,continues,True,4669,Multiple Rows: Legal gender,Richard Elliott,Richard Elliott,True
Urgent,jb_special_tokens,True,3198,Multiple Rows: Admission Type,None,Richard Elliott,False
Noah Gibson,jb_special_tokens,True,1,Name,Noah Gibson,Richard Elliott,False
2020-07-21,jb_special_tokens,True,11,"Date of Visit, Date of Discharge","Robert Ortega, Kimberly Hill, Melissa Hawkins, Alicia Moore, Melissa Wong, Misty White, Dalton Garcia, Benjamin Morris, Jon Andersen, Scott Ruiz, Andrew Williams",Robert Ortega,False
Elective,continues,True,3212,Multiple Rows: Admission Type,None,Robert Ortega,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Robert Ortega,Robert Ortega,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Robert Ortega,Robert Ortega,True
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,None,Robert Ortega,False
Urgent,continues,True,3198,Multiple Rows: Admission Type,Robert Ortega,Robert Ortega,True
7457484224,jb_special_tokens,True,1,MRN,Robert Ortega,Robert Ortega,True
#825135,jb_special_tokens,True,1,Billing Account Number,Christine Butler,Robert Ortega,False
HPB-49774,jb_special_tokens,True,1,Health Plan Number,Austin Beard,Robert Ortega,False
+1630-919-3306,jb_special_tokens,True,1,Telephone,Mark Vazquez,Robert Ortega,False
Robert.Ortega@aol.com,jb_special_tokens,True,1,Email,Robert Ortega,Robert Ortega,True
2000-01-08,jb_special_tokens,True,1,DOB,Robert Ortega,Robert Ortega,True
Julian Rivera,jb_special_tokens,True,1,Doctors Name,Timothy Petersen,Robert Ortega,False
William Schmidt,jb_special_tokens,True,2,Doctors Name,Brian Johnson,Robert Ortega,False
William Schmidt,jb_special_tokens,True,2,RN,Jamie Patton,Robert Ortega,False
2022-04-15,jb_special_tokens,True,5,"Date of Visit, Date of Discharge","Angel Foster, Elizabeth Solomon, Tonya Kim, Brenda Smith, Mark White",Rose Burton,False
2022-04-23,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Holly Henry, Vanessa Brown, Douglas James, Jonathan Butler, Brandi Wall, April Graham, Timothy Davis, Tyler Cox, Michael Cortez, Tammy Lopez",Rose Burton,False
Elective,jb_special_tokens,True,3212,Multiple Rows: Admission Type,None,Rose Burton,False
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,None,Rose Burton,False
456-45-3980,jb_special_tokens,True,1,SSN,Linda Reyes,Rose Burton,False
#378945,jb_special_tokens,True,1,Billing Account Number,Damon Lopez,Rose Burton,False
HPB-87870,jb_special_tokens,True,1,Health Plan Number,Michael Gardner,Rose Burton,False
1982-04-05,jb_special_tokens,True,1,DOB,Lauren Gonzalez,Rose Burton,False
Kenneth Harris,jb_special_tokens,True,1,Doctors Name,Andrew Parker,Rose Burton,False
Abnormal,jb_special_tokens,True,3193,Multiple Rows: Test Results,Ruben Lynch,Ruben Lynch,True
Emergency,jb_special_tokens,True,3190,Multiple Rows: Admission Type,Ruben Lynch,Ruben Lynch,True
Michael Taylor,jb_special_tokens,True,2,Name,Michael Taylor,Ruben Lynch,False
Michael Taylor,jb_special_tokens,True,2,RN,Andrew Olsen,Ruben Lynch,False
Elective,jb_special_tokens,True,3212,Multiple Rows: Admission Type,None,Ryan Harper,False
Urgent,continues,True,3198,Multiple Rows: Admission Type,Ryan Harper,Ryan Harper,True
2021-11-29,continues,True,12,"Date of Visit, Date of Discharge","Christopher Erickson, Michael Pena, Donna Clarke, Matthew Scott, Joshua Morris, Kevin Nichols, Charles Simpson, Wanda Jones, Terri Jenkins, Terry Roberson, James Collins, James Reed",Sabrina Wilcox,False
2021-12-27,continues,True,8,"Date of Visit, Date of Discharge","Eric Owens, Michelle Hernandez, Amanda Harris, Dustin Hill, Christopher Walter, Shane Rubio, Jay Mcclure, Terry Roberson",Sabrina Wilcox,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Sabrina Wilcox,Sabrina Wilcox,True
Male,continues,True,4669,Multiple Rows: Legal gender,None,Sabrina Wilcox,False
Single,continues,True,4834,Multiple Rows: Marital status,Sabrina Wilcox,Sabrina Wilcox,True
8060299047,continues,True,1,MRN,Luke Hamilton,Sabrina Wilcox,False
220-91-1835,continues,True,1,SSN,Miguel Pittman,Sabrina Wilcox,False
#275737,continues,True,1,Billing Account Number,Cole Luna,Sabrina Wilcox,False
HPB-30059,continues,True,1,Health Plan Number,Dale Santiago,Sabrina Wilcox,False
1978-04-21,continues,True,1,DOB,Margaret Robinson,Sabrina Wilcox,False
Richard Mills,continues,True,1,Name,Richard Mills,Sabrina Wilcox,False
2004-02-24,continues,True,3,DOB,"David Peterson, Scott Wright, Mark Morris",Sarah Marshall,False
2019-09-11,jb_special_tokens,True,15,"Date of Visit, Date of Discharge","Joshua Elliott, Sandra Coleman, David Gibson, David Rodriguez, Jacob Moody, Linda Brown, Michael Ward, Michael Johnson, Ashley Lyons, Sarah Hernandez, Brenda Gonzales, Marcus Gomez, Jason Robles, Sarah Williams, Nicholas Mccall",Sarah Marshall,False
2019-09-13,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Christopher Johnson, Brittney Ramos, Guy Davila, Cory Hampton, Samuel Boyd, Molly Williams, Amy Garcia, Dustin Logan, Robert Little, Richard Bell",Sarah Marshall,False
2019-09-24,jb_special_tokens,True,12,"Date of Visit, Date of Discharge","Tim Mccann, Emma Randolph, Amy Burns, James Watts, Shannon York, David Lewis, Susan Wilson, David Wu, Jordan Kennedy, Johnathan Martinez, Jerry Davenport, Alexandra Lara",Sarah Marshall,False
2023-05-23,continues,True,9,"Date of Visit, Date of Discharge","Samantha Hampton, Scott Wright, Tiffany Baldwin, David Andrews, Kelly Anderson, Steven Reed, Monica Avila, Lindsay Andersen, Desiree Greene",Sarah Marshall,False
2023-06-07,continues,True,9,"Date of Visit, Date of Discharge","Melissa Tran, Stacy Roth, Kevin Robbins, Stacy Nelson, Melinda Martin, Keith Thomas, Scott Wright, Amanda Cooper, Steven Nunez",Sarah Marshall,False
Elective,continues,True,3212,Multiple Rows: Admission Type,Sarah Marshall,Sarah Marshall,True
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Sarah Marshall,Sarah Marshall,True
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Sarah Marshall,Sarah Marshall,True
Male,continues,True,4669,Multiple Rows: Legal gender,None,Sarah Marshall,False
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,None,Sarah Marshall,False
Single,continues,True,4834,Multiple Rows: Marital status,Sarah Marshall,Sarah Marshall,True
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,Sarah Marshall,Sarah Marshall,True
5480283978,jb_special_tokens,True,1,MRN,Christopher Shah,Sarah Marshall,False
724-27-5840,jb_special_tokens,True,1,SSN,Christopher Baker,Sarah Marshall,False
#550407,jb_special_tokens,True,1,Billing Account Number,Anthony Cooper,Sarah Marshall,False
HPB-89040,jb_special_tokens,True,1,Health Plan Number,Jeremy Bennett,Sarah Marshall,False
+1507-774-5563,jb_special_tokens,True,1,Telephone,Candice Peterson,Sarah Marshall,False
1959-03-07,jb_special_tokens,True,1,DOB,Christopher Shah,Sarah Marshall,False
Christopher Shah,jb_special_tokens,True,1,Name,Christopher Shah,Sarah Marshall,False
4621467545,continues,True,1,MRN,Scott Wright,Sarah Marshall,False
HPB-72896,continues,True,1,Health Plan Number,Matthew Wilson,Sarah Marshall,False
+1434-301-5615,continues,True,1,Telephone,Veronica Myers,Sarah Marshall,False
Scott.Wright@dhl.com,continues,True,1,Email,Scott Wright,Sarah Marshall,False
Scott Wright,continues,True,2,Name,Scott Wright,Sarah Marshall,False
Scott Wright,continues,True,2,Doctors Name,Samantha Thompson,Sarah Marshall,False
Abnormal,jb_special_tokens,True,3193,Multiple Rows: Test Results,None,Sean Mcpherson,False
Brandi Anderson,continues,True,2,RN,"Jordan Jones, Janice Cooke",Sean Mcpherson,False
Emergency,jb_special_tokens,True,3190,Multiple Rows: Admission Type,None,Sean Mcpherson,False
Urgent,continues,True,3198,Multiple Rows: Admission Type,None,Sean Mcpherson,False
Shawn Barrett,jb_special_tokens,True,1,Name,Shawn Barrett,Sean Mcpherson,False
1677048656,continues,True,1,MRN,Theresa Bartlett,Sean Mcpherson,False
Female,continues,True,4931,Multiple Rows: Legal gender,Shannon Lawrence,Shannon Lawrence,True
